eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778795,481,2019,16,Mon 12/23,8:15 PM,Green Bay,23,FINAL,1542,4.0,4.0,7.0,7.0,4.0,4.0,4.0,4.5,4.0,4.0,4.5,4.0,-109.0,-110.0,-112.0,-112.0,-102.0,100.0,-115.0,-110.0,-105.0,-109.0,-110.0,100.0,53,3.5,-110
3778795,482,2019,16,,,Minnesota,10,,1541,-4.0,-4.0,-7.0,-7.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.5,-4.0,-111.0,-110.0,-117.0,-117.0,-108.0,-120.0,-105.0,-110.0,-105.0,-111.0,-110.0,-120.0,47,-3.5,-110
3778785,465,2019,16,Sun 12/22,1:00 PM,N.Y. Giants,41,FINAL OT,1535,-1.0,-1.5,-3.0,-3.0,-1.0,-1.0,-1.0,-1.5,-1.5,-1.5,0.0,-1.0,-120.0,-115.0,-113.0,-113.0,-106.0,-120.0,-115.0,-110.0,-105.0,-112.0,-110.0,-120.0,50,3.0,-110
3778785,466,2019,16,,,Washington,35,,1537,1.0,1.5,3.0,3.0,1.0,1.0,1.0,1.5,1.5,1.5,0.0,1.0,100.0,-105.0,-116.0,-116.0,-104.0,100.0,-105.0,-110.0,-105.0,-108.0,-110.0,100.0,50,-3.0,-110
3778786,469,2019,16,Sun 12/22,1:00 PM,Cincinnati,35,FINAL OT,1522,0.0,-1.5,-2.5,-2.5,-1.5,-1.0,-1.5,-1.5,-1.5,-1.5,0.0,-1.0,-128.0,-115.0,-110.0,-110.0,-106.0,-120.0,-115.0,-115.0,-110.0,-115.0,-115.0,-120.0,57,3.0,-115
3778786,470,2019,16,,,Miami,38,,1524,0.0,1.5,2.5,2.5,1.5,1.0,1.5,1.5,1.5,1.5,0.0,1.0,108.0,-105.0,-110.0,-110.0,-104.0,100.0,-105.0,-105.0,100.0,-105.0,-105.0,100.0,43,-3.0,-105
3778789,463,2019,16,Sun 12/22,1:00 PM,New Orleans,38,FINAL,1543,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-3.0,-3.0,-3.0,-3.5,-3.0,-110.0,-120.0,-117.0,-117.0,103.0,-115.0,-105.0,-120.0,-120.0,-129.0,-110.0,-115.0,59,0.0,-115
3778789,464,2019,16,,,Tennessee,28,,1528,3.5,3.5,3.5,3.5,3.5,3.0,3.5,3.0,3.0,3.0,3.5,3.0,-110.0,100.0,-112.0,-112.0,-113.0,-105.0,-115.0,100.0,110.0,109.0,-110.0,-105.0,41,0.0,-105
3778791,467,2019,16,Sun 12/22,1:00 PM,Pittsburgh,10,FINAL,1519,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-113.0,-130.0,-110.0,-110.0,-116.0,-120.0,-120.0,-120.0,-105.0,-118.0,-105.0,-120.0,54,0.0,-110
3778791,468,2019,16,,,N.Y. Jets,16,,1523,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,-107.0,110.0,-119.0,-119.0,105.0,100.0,100.0,100.0,-105.0,-102.0,-115.0,100.0,46,0.0,-110
3778793,473,2019,16,Sun 12/22,1:00 PM,Baltimore,31,FINAL,1521,-10.5,-10.5,-9.5,-9.5,-9.5,-10.0,-10.0,-10.0,-10.0,-10.0,-10.5,-10.0,-101.0,-105.0,-116.0,-116.0,-104.0,-105.0,-105.0,-105.0,-105.0,-104.0,-110.0,-105.0,63,-7.0,-110
3778793,474,2019,16,,,Cleveland,15,,1520,10.5,10.5,9.5,9.5,9.5,10.0,10.0,10.0,10.0,10.0,10.5,10.0,-119.0,-115.0,-113.0,-113.0,-106.0,-115.0,-115.0,-115.0,-105.0,-116.0,-110.0,-115.0,37,7.0,-110
3778794,471,2019,16,Sun 12/22,1:00 PM,Carolina,6,FINAL,1545,7.0,7.0,7.0,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-110.0,-115.0,-110.0,-110.0,-122.0,-120.0,-110.0,-110.0,-105.0,-113.0,-110.0,-120.0,68,6.5,-110
3778794,472,2019,16,,,Indianapolis,38,,1527,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-110.0,-105.0,-110.0,-110.0,110.0,100.0,-110.0,-110.0,-105.0,-107.0,-110.0,100.0,32,-6.5,-110
3778799,461,2019,16,Sun 12/22,1:00 PM,Jacksonville,12,FINAL,1529,7.5,7.5,7.0,7.0,7.5,7.0,7.5,7.5,7.5,7.5,7.5,7.0,-115.0,-110.0,-101.0,-101.0,-114.0,-105.0,-115.0,-120.0,-110.0,-115.0,-105.0,-105.0,53,6.5,-110
3778799,462,2019,16,,,Atlanta,24,,1546,-7.5,-7.5,-7.0,-7.0,-7.5,-7.0,-7.5,-7.5,-7.5,-7.5,-7.5,-7.0,-105.0,-110.0,-119.0,-119.0,103.0,-115.0,-105.0,100.0,100.0,-105.0,-115.0,-115.0,47,-6.5,-110
3778788,459,2019,16,Sun 12/22,4:05 PM,Oakland,24,FINAL,1533,7.5,7.5,7.0,7.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,-115.0,-115.0,-101.0,-101.0,-113.0,-115.0,-115.0,-110.0,-105.0,-112.0,-110.0,-115.0,58,6.5,-110
3778788,460,2019,16,,,L.A. Chargers,17,,75380,-7.5,-7.5,-7.0,-7.0,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-7.5,-105.0,-105.0,-120.0,-120.0,103.0,-105.0,-105.0,-110.0,-105.0,-108.0,-110.0,-105.0,42,-6.5,-110
3778798,457,2019,16,Sun 12/22,4:05 PM,Detroit,17,FINAL,1539,9.0,8.0,9.0,9.0,9.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,-110.0,-115.0,-110.0,-110.0,102.0,-110.0,-110.0,-115.0,-105.0,-107.0,-110.0,-110.0,45,6.5,-110
3778798,458,2019,16,,,Denver,27,,1534,-9.0,-8.0,-9.0,-9.0,-9.5,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-110.0,-105.0,-110.0,-110.0,-112.0,-110.0,-110.0,-105.0,-105.0,-113.0,-110.0,-110.0,55,-6.5,-110
3778790,477,2019,16,Sun 12/22,4:25 PM,Arizona,27,FINAL,1549,8.0,8.0,9.5,9.5,8.0,8.0,8.0,8.0,7.5,7.5,8.0,8.0,-110.0,-105.0,-109.0,-109.0,-111.0,-110.0,-110.0,-110.0,-105.0,-112.0,-110.0,-110.0,55,9.5,-105
3778790,478,2019,16,,,Seattle,13,,1548,-8.0,-8.0,-9.5,-9.5,-8.0,-8.0,-8.0,-8.0,-7.5,-7.5,-8.0,-8.0,-110.0,-115.0,-108.0,-108.0,101.0,-110.0,-110.0,-110.0,-105.0,-108.0,-110.0,-110.0,45,-9.5,-115
3778797,475,2019,16,Sun 12/22,4:25 PM,Dallas,9,FINAL,1538,-2.0,-3.0,-2.0,-2.0,-2.0,-2.5,-2.0,-2.0,-2.5,-2.0,-3.0,-2.5,-110.0,105.0,-108.0,-108.0,101.0,-105.0,-110.0,-110.0,-105.0,-111.0,100.0,-105.0,57,-1.0,-110
3778797,476,2019,16,,,Philadelphia,17,,1536,2.0,3.0,2.0,2.0,2.0,2.5,2.0,2.0,2.5,2.0,3.0,2.5,-110.0,-125.0,-108.0,-108.0,-112.0,-115.0,-110.0,-110.0,-105.0,-109.0,-120.0,-115.0,43,1.0,-110
3778796,479,2019,16,Sun 12/22,8:20 PM,Kansas City,26,FINAL,1531,-6.5,-7.5,-6.5,-6.5,-6.5,-6.5,-7.0,-7.0,-7.0,-7.0,-7.5,-6.5,-117.0,-110.0,-118.0,-118.0,-109.0,-110.0,-110.0,-105.0,110.0,101.0,-105.0,-110.0,61,-1.0,-110
3778796,480,2019,16,,,Chicago,3,,1540,6.5,7.5,6.5,6.5,6.5,6.5,7.0,7.0,7.0,7.0,7.5,6.5,-103.0,-110.0,-111.0,-111.0,-101.0,-110.0,-110.0,-115.0,-120.0,-121.0,-115.0,-110.0,39,1.0,-110
