eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778602,463,2019,3,Sun 9/22,1:00 PM,Detroit,27,FINAL,1539,4.5,4.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-118.0,-110.0,-110.0,-110.0,-104.0,-110.0,-110.0,-110.0,-105.0,-113.0,-110.0,-110.0,67,7.0,-105
3778602,464,2019,3,,,Philadelphia,24,,1536,-4.5,-4.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-102.0,-110.0,-110.0,-110.0,-106.0,-110.0,-110.0,-110.0,-105.0,-107.0,-110.0,-110.0,33,-7.0,-115
3778605,471,2019,3,Sun 9/22,1:00 PM,Oakland,14,FINAL,1533,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,8.5,8.5,9.0,9.0,-113.0,-115.0,-112.0,-112.0,-105.0,-110.0,-110.0,-110.0,-105.0,-110.0,-115.0,-110.0,49,7.0,-105
3778605,472,2019,3,,,Minnesota,34,,1541,-9.0,-9.0,-9.0,-9.0,-8.5,-9.0,-9.0,-9.0,-8.5,-8.5,-9.0,-9.0,-107.0,-105.0,-108.0,-108.0,-105.0,-110.0,-110.0,-110.0,-105.0,-110.0,-105.0,-110.0,51,-7.0,-115
3778607,475,2019,3,Sun 9/22,1:00 PM,Miami,6,FINAL,1524,21.5,23.0,22.5,22.5,22.0,21.5,21.5,21.5,22.0,22.0,23.0,21.5,-105.0,-115.0,-115.0,-115.0,102.0,-105.0,-110.0,-110.0,-105.0,-111.0,-110.0,-105.0,41,16.0,-110
3778607,476,2019,3,,,Dallas,31,,1538,-21.5,-23.0,-22.5,-22.5,-22.0,-21.5,-21.5,-21.5,-22.0,-22.0,-23.0,-21.5,-115.0,-105.0,-105.0,-105.0,-112.0,-115.0,-110.0,-110.0,-105.0,-109.0,-110.0,-115.0,59,-16.0,-110
3778592,477,2019,3,Sun 9/22,4:05 PM,N.Y. Giants,32,FINAL,1535,4.5,5.0,5.0,5.0,5.0,4.5,5.0,5.0,4.5,4.5,5.0,4.5,-110.0,-110.0,-107.0,-107.0,-103.0,-105.0,-110.0,-110.0,-105.0,-109.0,-110.0,-105.0,52,4.5,-110
3778592,478,2019,3,,,Tampa Bay,31,,1544,-4.5,-5.0,-5.0,-5.0,-5.0,-4.5,-5.0,-5.0,-4.5,-4.5,-5.0,-4.5,-110.0,-110.0,-113.0,-113.0,-107.0,-115.0,-110.0,-110.0,-105.0,-111.0,-110.0,-115.0,48,-4.5,-110
3778603,479,2019,3,Sun 9/22,4:05 PM,Carolina,38,FINAL,1545,2.0,2.5,2.0,2.0,2.5,2.0,2.5,2.0,2.0,2.0,2.5,2.0,-112.0,-110.0,-110.0,-110.0,-114.0,-110.0,-115.0,-110.0,-105.0,-109.0,-105.0,-110.0,41,-3.5,-110
3778603,480,2019,3,,,Arizona,20,,1549,-2.0,-2.5,-2.0,-2.0,-2.5,-2.0,-2.5,-2.0,-2.0,-2.0,-2.5,-2.0,-108.0,-110.0,-110.0,-110.0,103.0,-110.0,-105.0,-110.0,-105.0,-111.0,-115.0,-110.0,59,3.5,-110
3778593,485,2019,3,Sun 9/22,4:25 PM,Pittsburgh,20,FINAL,1519,6.5,6.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-115.0,-115.0,-110.0,-110.0,-104.0,-110.0,-110.0,-110.0,-105.0,-112.0,-115.0,-110.0,54,0.0,-110
3778593,486,2019,3,,,San Francisco,24,,1547,-6.5,-6.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-105.0,-105.0,-110.0,-110.0,-107.0,-110.0,-110.0,-110.0,-105.0,-108.0,-105.0,-110.0,46,0.0,-110
3778598,483,2019,3,Sun 9/22,4:25 PM,Houston,27,FINAL,1530,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-101.0,-105.0,-101.0,-101.0,104.0,100.0,-105.0,-105.0,100.0,-108.0,-115.0,100.0,53,4.5,-110
3778598,484,2019,3,,,L.A. Chargers,20,,75380,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-119.0,-115.0,-119.0,-119.0,-115.0,-120.0,-115.0,-115.0,-110.0,-112.0,-105.0,-120.0,47,-4.5,-110
3778606,481,2019,3,Sun 9/22,4:25 PM,New Orleans,33,FINAL,1543,5.0,5.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-104.0,-105.0,-110.0,-110.0,-106.0,-105.0,-110.0,-110.0,-105.0,-108.0,-105.0,-105.0,43,-2.5,100
3778606,482,2019,3,,,Seattle,27,,1548,-5.0,-5.5,-5.5,-5.5,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-116.0,-115.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,-105.0,-112.0,-115.0,-115.0,57,2.5,-120
3778596,487,2019,3,Sun 9/22,8:20 PM,L.A. Rams,20,FINAL,1550,-4.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.0,-4.5,-4.0,-115.0,-110.0,-115.0,-115.0,-111.0,-115.0,-115.0,-115.0,-105.0,-115.0,-115.0,-115.0,60,-2.0,-110
3778596,488,2019,3,,,Cleveland,13,,1520,4.0,5.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.0,4.5,4.0,-105.0,-110.0,-105.0,-105.0,101.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,-105.0,40,2.0,-110
3778604,301,2019,3,Thu 9/19,8:20 PM,Tennessee,7,FINAL,1528,-1.5,-2.5,-2.0,-2.0,-1.5,-1.0,-1.5,-2.0,-2.0,-2.0,-2.0,-1.0,-115.0,-110.0,-110.0,-110.0,-109.0,-115.0,-120.0,-110.0,-105.0,-108.0,-115.0,-115.0,54,-2.0,-110
3778604,302,2019,3,,,Jacksonville,20,,1529,1.5,2.5,2.0,2.0,1.5,1.0,1.5,2.0,2.0,2.0,2.0,1.0,-105.0,-110.0,-110.0,-110.0,-101.0,-105.0,100.0,-110.0,-105.0,-112.0,-105.0,-105.0,46,2.0,-110
