eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778561,479,2019,1,Mon 9/9,7:10 PM,Houston,28,FINAL,1530,6.5,7.0,6.5,6.5,6.5,7.0,7.0,6.5,6.5,6.5,6.5,7.0,-105.0,-115.0,-104.0,-104.0,103.0,-115.0,-115.0,-105.0,100.0,-104.0,-105.0,-115.0,59,7.0,-110
3778561,480,2019,1,,,New Orleans,30,,1543,-6.5,-7.0,-6.5,-6.5,-6.5,-7.0,-7.0,-6.5,-6.5,-6.5,-6.5,-7.0,-115.0,-105.0,-116.0,-116.0,-113.0,-105.0,-105.0,-115.0,-110.0,-116.0,-115.0,-105.0,41,-7.0,-110
3778559,481,2019,1,Mon 9/9,10:20 PM,Denver,16,FINAL,1534,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-2.5,-2.5,-3.0,-3.0,100.0,-115.0,105.0,105.0,108.0,105.0,100.0,100.0,-115.0,-122.0,-115.0,105.0,58,3.0,-117
3778559,482,2019,1,,,Oakland,24,,1533,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,-120.0,-105.0,-125.0,-125.0,-121.0,-125.0,-120.0,-120.0,105.0,102.0,-105.0,-125.0,42,-3.0,-103
3778554,465,2019,1,Sun 9/8,1:00 PM,Tennessee,43,FINAL,1528,5.5,6.0,5.5,5.5,5.5,5.0,5.5,5.5,5.5,5.5,6.0,5.0,-109.0,-110.0,-110.0,-110.0,-113.0,-110.0,-110.0,-110.0,-105.0,-107.0,-115.0,-110.0,53,4.5,-105
3778554,466,2019,1,,,Cleveland,13,,1520,-5.5,-6.0,-5.5,-5.5,-5.5,-5.0,-5.5,-5.5,-5.5,-5.5,-6.0,-5.0,-111.0,-110.0,-110.0,-110.0,103.0,-110.0,-110.0,-110.0,-105.0,-113.0,-105.0,-110.0,47,-4.5,-115
3778557,459,2019,1,Sun 9/8,1:00 PM,Baltimore,59,FINAL,1521,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-109.0,-105.0,-110.0,-110.0,102.0,100.0,-110.0,-110.0,-105.0,-109.0,100.0,100.0,68,-3.5,-116
3778557,460,2019,1,,,Miami,10,,1524,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.5,7.0,-111.0,-115.0,-110.0,-110.0,-112.0,-120.0,-110.0,-110.0,-105.0,-111.0,-125.0,-120.0,32,3.5,-104
3778567,457,2019,1,Sun 9/8,1:00 PM,Buffalo,17,FINAL,1526,2.5,3.0,2.5,2.5,2.5,3.0,2.5,2.5,2.5,2.5,2.5,3.0,-105.0,-130.0,-105.0,-105.0,-101.0,-130.0,-105.0,-105.0,100.0,-102.0,100.0,-130.0,51,3.5,-110
3778567,458,2019,1,,,N.Y. Jets,16,,1523,-2.5,-3.0,-2.5,-2.5,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-115.0,110.0,-115.0,-115.0,-110.0,110.0,-115.0,-115.0,-110.0,-118.0,-120.0,110.0,49,-3.5,-110
3778569,455,2019,1,Sun 9/8,1:00 PM,Washington,27,FINAL,1537,10.0,10.5,10.0,10.0,10.5,10.5,10.0,10.0,10.0,10.0,10.0,10.5,-105.0,-115.0,-104.0,-104.0,-114.0,-120.0,-105.0,-110.0,-105.0,-109.0,-105.0,-120.0,46,8.0,-115
3778569,456,2019,1,,,Philadelphia,32,,1536,-10.0,-10.5,-10.0,-10.0,-10.5,-10.5,-10.0,-10.0,-10.0,-10.0,-10.0,-10.5,-115.0,-105.0,-116.0,-116.0,103.0,100.0,-115.0,-110.0,-105.0,-111.0,-115.0,100.0,54,-8.0,-105
3778571,463,2019,1,Sun 9/8,1:00 PM,Kansas City,40,FINAL,1531,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-115.0,-115.0,-115.0,-105.0,-101.0,100.0,-110.0,-110.0,-105.0,-109.0,-110.0,100.0,56,-4.5,-105
3778571,464,2019,1,,,Jacksonville,26,,1529,3.5,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.0,3.5,-105.0,-105.0,-105.0,-115.0,-110.0,-120.0,-110.0,-110.0,-105.0,-111.0,-110.0,-120.0,44,4.5,-115
3778572,467,2019,1,Sun 9/8,1:00 PM,L.A. Rams,30,FINAL,1550,-1.5,-2.0,-1.5,-1.5,-1.5,-1.0,-1.5,-1.5,-1.5,-1.5,-2.0,-1.0,-112.0,-115.0,-110.0,-110.0,-106.0,-120.0,-115.0,-110.0,-105.0,-112.0,-110.0,-120.0,57,-3.0,-105
3778572,468,2019,1,,,Carolina,27,,1545,1.5,2.0,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,2.0,1.0,-108.0,-105.0,-110.0,-110.0,-104.0,100.0,-105.0,-110.0,-105.0,-108.0,-110.0,100.0,43,3.0,-115
3778573,453,2019,1,Sun 9/8,1:00 PM,Atlanta,12,FINAL,1546,3.5,3.5,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-117.0,-120.0,107.0,107.0,-115.0,-120.0,-110.0,-115.0,-110.0,-116.0,-115.0,-120.0,53,5.0,-115
3778573,454,2019,1,,,Minnesota,28,,1541,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-103.0,100.0,-127.0,-127.0,104.0,100.0,-110.0,-105.0,100.0,-104.0,-105.0,100.0,47,-5.0,-105
3778563,471,2019,1,Sun 9/8,4:05 PM,Cincinnati,20,FINAL,1522,9.0,9.5,9.0,9.0,9.5,9.5,9.5,9.0,9.0,9.0,9.0,9.5,-110.0,-110.0,-110.0,-110.0,-115.0,-120.0,-110.0,-110.0,-105.0,-110.0,-105.0,-120.0,38,7.5,-110
3778563,472,2019,1,,,Seattle,21,,1548,-9.0,-9.5,-9.0,-9.0,-9.5,-9.5,-9.5,-9.0,-9.0,-9.0,-9.0,-9.5,-110.0,-110.0,-110.0,-110.0,104.0,100.0,-110.0,-110.0,-105.0,-110.0,-115.0,100.0,62,-7.5,-110
3778568,473,2019,1,Sun 9/8,4:05 PM,Indianapolis,24,FINAL OT,1527,6.0,6.0,5.5,5.5,6.0,6.0,6.5,6.0,6.0,6.0,6.5,6.0,-112.0,-110.0,-108.0,-108.0,-107.0,-115.0,-120.0,-110.0,-105.0,-109.0,-115.0,-115.0,42,3.5,-110
3778568,474,2019,1,,,L.A. Chargers,30,,75380,-6.0,-6.0,-5.5,-5.5,-6.0,-6.0,-6.5,-6.0,-6.0,-6.0,-6.5,-6.0,-108.0,-110.0,-112.0,-112.0,-103.0,-105.0,100.0,-110.0,-105.0,-111.0,-105.0,-105.0,58,-3.5,-110
3778566,461,2019,1,Sun 9/8,4:25 PM,San Francisco,31,FINAL,1547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-108.0,-110.0,-105.0,-107.0,-106.0,-110.0,-110.0,-110.0,-105.0,-110.0,-110.0,-110.0,47,1.5,-110
3778566,462,2019,1,,,Tampa Bay,17,,1544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-112.0,-110.0,-115.0,-113.0,-104.0,-110.0,-110.0,-110.0,-105.0,-110.0,-110.0,-110.0,53,-1.5,-110
3778570,469,2019,1,Sun 9/8,4:25 PM,Detroit,27,FINAL OT,1539,-3.0,-3.0,-3.0,-3.0,-2.5,-2.0,-3.0,-3.0,-2.5,-2.5,-3.0,-2.0,-105.0,-110.0,100.0,100.0,-121.0,-130.0,-105.0,100.0,-120.0,-123.0,-105.0,-130.0,57,0.0,-115
3778570,470,2019,1,,,Arizona,27,,1549,3.0,3.0,3.0,3.0,2.5,2.0,3.0,3.0,2.5,2.5,3.0,2.0,-115.0,-110.0,-120.0,-120.0,108.0,110.0,-115.0,-120.0,110.0,103.0,-115.0,110.0,43,0.0,-105
3778575,475,2019,1,Sun 9/8,4:25 PM,N.Y. Giants,17,FINAL,1535,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-110.0,100.0,-115.0,-115.0,-111.0,-115.0,-115.0,-115.0,-115.0,-117.0,-105.0,-115.0,49,7.0,-104
3778575,476,2019,1,,,Dallas,35,,1538,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-110.0,-120.0,-105.0,-105.0,100.0,-105.0,-105.0,-105.0,105.0,-103.0,-115.0,-105.0,51,-7.0,-116
3778565,477,2019,1,Sun 9/8,8:20 PM,Pittsburgh,3,FINAL,1519,5.5,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,5.5,-110.0,-105.0,-114.0,-114.0,-111.0,-115.0,-110.0,-110.0,-105.0,-114.0,-105.0,-115.0,47,6.0,-110
