eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778762,159,2019,14,Mon 12/9,8:15 PM,N.Y. Giants,17,FINAL OT,1535,9.0,9.0,9.5,9.5,9.5,9.0,9.5,9.0,9.0,9.0,8.5,9.0,-107.0,-110.0,-112.0,-112.0,-106.0,-110.0,-115.0,-110.0,-105.0,-111.0,-110.0,-110.0,54,8.0,-110
3778762,160,2019,14,,,Philadelphia,23,,1536,-9.0,-9.0,-9.5,-9.5,-9.5,-9.0,-9.5,-9.0,-9.0,-9.0,-8.5,-9.0,-113.0,-110.0,-117.0,-117.0,-104.0,-110.0,-105.0,-110.0,-105.0,-109.0,-110.0,-110.0,46,-8.0,-110
3778754,133,2019,14,Sun 12/8,1:00 PM,Washington,15,FINAL,1537,12.5,13.5,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,-110.0,-115.0,-111.0,-111.0,-106.0,-110.0,-110.0,-110.0,-105.0,-112.0,-110.0,-110.0,51,14.5,-110
3778754,134,2019,14,,,Green Bay,20,,1542,-12.5,-13.5,-14.0,-14.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-13.0,-110.0,-105.0,-118.0,-118.0,-104.0,-110.0,-110.0,-110.0,-105.0,-108.0,-110.0,-110.0,49,-14.5,-110
3778755,143,2019,14,Sun 12/8,1:00 PM,Detroit,7,FINAL,1539,12.0,12.0,13.5,13.5,12.0,12.0,12.0,11.5,11.5,11.5,,12.0,-110.0,-110.0,-109.0,-109.0,-117.0,-120.0,-115.0,-110.0,-105.0,-110.0,,-120.0,57,13.0,-110
3778755,144,2019,14,,,Minnesota,20,,1541,-12.0,-12.0,-13.5,-13.5,-12.0,-12.0,-12.0,-11.5,-11.5,-11.5,,-12.0,-110.0,-110.0,-107.0,-107.0,106.0,100.0,-105.0,-110.0,-105.0,-110.0,,100.0,43,-13.0,-110
3778757,141,2019,14,Sun 12/8,1:00 PM,Carolina,20,FINAL,1545,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.5,-115.0,100.0,-108.0,-108.0,-110.0,-110.0,-110.0,-110.0,-105.0,-110.0,-115.0,-110.0,48,1.0,-105
3778757,142,2019,14,,,Atlanta,40,,1546,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-105.0,-120.0,-112.0,-112.0,100.0,-110.0,-110.0,-110.0,-105.0,-110.0,-105.0,-110.0,52,-1.0,-115
3778758,137,2019,14,Sun 12/8,1:00 PM,San Francisco,48,FINAL,1547,1.5,1.5,2.0,2.0,1.0,1.0,1.0,1.5,1.5,1.5,2.5,1.0,-110.0,-115.0,-116.0,-116.0,-101.0,-105.0,-110.0,-110.0,-105.0,-111.0,-115.0,-105.0,56,3.0,-105
3778758,138,2019,14,,,New Orleans,46,,1543,-1.5,-1.5,-2.0,-2.0,-1.0,-1.0,-1.0,-1.5,-1.5,-1.5,-2.5,-1.0,-110.0,-105.0,-113.0,-113.0,-109.0,-115.0,-110.0,-110.0,-105.0,-109.0,-105.0,-115.0,44,-3.0,-115
