eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778744,467,2019,13,Sun 12/1,4:05 PM,L.A. Rams,34,FINAL,1550,-2.5,-3.0,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-4.0,-2.0,-113.0,-105.0,-116.0,-116.0,-110.0,-120.0,-115.0,-110.0,-115.0,-118.0,-105.0,-120.0,54,-3.5,-115
3778744,468,2019,13,,,Arizona,7,,1549,2.5,3.0,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,4.0,2.0,-107.0,-115.0,-104.0,-104.0,-100.0,100.0,-105.0,-110.0,105.0,-102.0,-115.0,100.0,46,3.5,-105
3778737,461,2019,13,Sun 12/1,4:25 PM,Oakland,9,FINAL,1533,10.5,11.0,10.5,10.5,11.5,11.0,10.5,10.5,10.5,11.0,9.5,11.0,-105.0,-115.0,-108.0,-108.0,-116.0,-110.0,-110.0,-110.0,-105.0,-112.0,-110.0,-110.0,53,8.5,-105
3778737,462,2019,13,,,Kansas City,40,,1531,-10.5,-11.0,-10.5,-10.5,-11.5,-11.0,-10.5,-10.5,-10.5,-11.0,-9.5,-11.0,-115.0,-105.0,-112.0,-112.0,106.0,-110.0,-110.0,-110.0,-105.0,-108.0,-110.0,-110.0,47,-8.5,-115
3778745,469,2019,13,Sun 12/1,4:25 PM,L.A. Chargers,20,FINAL,75380,-4.5,-4.5,-4.0,-4.0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-2.5,-4.5,-107.0,-110.0,-110.0,-110.0,-103.0,-110.0,-110.0,-110.0,-105.0,-110.0,-120.0,-110.0,55,1.5,-105
3778745,470,2019,13,,,Denver,23,,1534,4.5,4.5,4.0,4.0,4.5,4.5,4.5,4.5,4.5,4.5,2.5,4.5,-113.0,-110.0,-110.0,-110.0,-107.0,-110.0,-110.0,-110.0,-105.0,-110.0,100.0,-110.0,45,-1.5,-115
3778743,473,2019,13,Sun 12/1,8:20 PM,New England,22,FINAL,1525,-3.0,-3.5,-3.0,-3.0,-3.5,-3.0,-3.5,-3.0,-3.0,-3.0,-3.5,-3.0,-125.0,-115.0,-125.0,-125.0,106.0,-125.0,-110.0,-120.0,-125.0,-128.0,-115.0,-125.0,60,-3.5,-110
3778743,474,2019,13,,,Houston,28,,1530,3.0,3.5,3.0,3.0,3.5,3.0,3.5,3.0,3.0,3.0,3.5,3.0,105.0,-105.0,105.0,105.0,-117.0,105.0,-110.0,100.0,115.0,108.0,-105.0,105.0,40,3.5,-110
3778750,305,2019,13,Thu 11/28,12:30 PM,Chicago,24,FINAL,1540,-5.5,-6.5,-5.5,-5.5,-5.5,-3.0,-5.5,-5.5,-5.5,-5.5,-3.0,-3.0,-108.0,-105.0,-109.0,-109.0,-104.0,-105.0,-115.0,-110.0,-105.0,-110.0,-120.0,-105.0,67,1.5,-105
3778750,306,2019,13,,,Detroit,20,,1539,5.5,6.5,5.5,5.5,5.5,3.0,5.5,5.5,5.5,5.5,3.0,3.0,-112.0,-115.0,-111.0,-111.0,-106.0,-115.0,-105.0,-110.0,-105.0,-110.0,100.0,-115.0,33,-1.5,-115
3778736,307,2019,13,Thu 11/28,4:30 PM,Buffalo,26,FINAL,1526,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,-107.0,-105.0,-105.0,-105.0,104.0,-110.0,-105.0,-110.0,-105.0,-110.0,-110.0,-110.0,56,6.5,-110
3778736,308,2019,13,,,Dallas,15,,1538,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-113.0,-115.0,-115.0,-115.0,-115.0,-110.0,-115.0,-110.0,-105.0,-110.0,-110.0,-110.0,44,-6.5,-110
3778740,309,2019,13,Thu 11/28,8:20 PM,New Orleans,26,FINAL,1543,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-110.0,-115.0,-115.0,-115.0,-106.0,-110.0,-120.0,-110.0,-105.0,-111.0,-110.0,-110.0,65,-5.5,-110
3778740,310,2019,13,,,Atlanta,18,,1546,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-110.0,-105.0,-105.0,-105.0,-104.0,-110.0,100.0,-110.0,-105.0,-109.0,-110.0,-110.0,35,5.5,-110
