eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778806,124,2019,17,,,Detroit,20,,1539,13.0,13.5,13.5,13.5,13.5,13.5,13.0,13.5,11.5,11.5,13.0,13.5,-110.0,-105.0,-110.0,-110.0,-114.0,-110.0,-105.0,-110.0,-105.0,-112.0,-105.0,-110.0,51,9.5,-110
3778809,103,2019,17,Sun 12/29,1:00 PM,Cleveland,23,FINAL,1520,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-1.5,-2.5,-3.0,-2.5,-116.0,-105.0,-110.0,-110.0,-107.0,-110.0,-115.0,-115.0,-105.0,-108.0,-110.0,-110.0,59,-3.0,-110
3778809,104,2019,17,,,Cincinnati,33,,1522,2.5,3.0,2.5,2.5,2.5,2.5,2.5,2.5,1.5,2.5,3.0,2.5,-104.0,-115.0,-110.0,-110.0,-103.0,-110.0,-105.0,-105.0,-105.0,-112.0,-110.0,-110.0,41,3.0,-110
3778558,115,2019,17,Sun 12/29,4:25 PM,Philadelphia,34,FINAL,1536,-4.0,-4.0,-4.5,-4.5,-4.0,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-110.0,-115.0,-117.0,-117.0,-102.0,-115.0,-110.0,-110.0,-105.0,-112.0,-110.0,-115.0,53,-5.0,-110
3778558,116,2019,17,,,N.Y. Giants,17,,1535,4.0,4.0,4.5,4.5,4.0,3.5,4.0,3.5,3.5,3.5,3.5,3.5,-110.0,-105.0,-112.0,-112.0,-108.0,-105.0,-110.0,-110.0,-105.0,-108.0,-110.0,-105.0,47,5.0,-110
3778562,117,2019,17,Sun 12/29,4:25 PM,Pittsburgh,10,FINAL,1519,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.5,-2.0,-2.5,-1.5,-2.0,-115.0,-115.0,-101.0,-101.0,-113.0,-110.0,-115.0,-110.0,-105.0,-109.0,-105.0,-110.0,44,3.0,-110
3778562,118,2019,17,,,Baltimore,28,,1521,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0,2.5,1.5,2.0,-105.0,-105.0,-130.0,-130.0,102.0,-110.0,-105.0,-110.0,-105.0,-111.0,-115.0,-110.0,56,-3.0,-110
3778564,127,2019,17,Sun 12/29,4:25 PM,Arizona,24,FINAL,1549,7.0,7.0,6.5,6.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-120.0,-105.0,-112.0,-112.0,-118.0,-120.0,-115.0,-110.0,-115.0,-117.0,-105.0,-120.0,51,7.0,-110
3778564,128,2019,17,,,L.A. Rams,31,,1550,-7.0,-7.0,-6.5,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,100.0,-115.0,-108.0,-108.0,107.0,100.0,-105.0,-110.0,105.0,-103.0,-115.0,100.0,49,-7.0,-110
3778801,131,2019,17,Sun 12/29,4:25 PM,Oakland,15,FINAL,1533,5.5,4.0,3.5,3.5,5.5,5.0,5.0,4.5,4.5,5.0,4.0,5.0,-115.0,100.0,-112.0,-112.0,-110.0,-105.0,-105.0,-110.0,-105.0,-112.0,-105.0,-105.0,56,4.5,-110
3778801,132,2019,17,,,Denver,16,,1534,-5.5,-4.0,-3.5,-3.5,-5.5,-5.0,-5.0,-4.5,-4.5,-5.0,-4.0,-5.0,-105.0,-120.0,-117.0,-117.0,-101.0,-115.0,-115.0,-110.0,-105.0,-108.0,-115.0,-115.0,44,-4.5,-110
3778804,101,2019,17,Sun 12/29,4:25 PM,Tennessee,35,FINAL,1528,-10.0,-10.0,-9.5,-9.5,-10.0,-10.0,-10.0,-10.0,-9.5,-9.5,-10.0,-10.0,-105.0,-115.0,-113.0,-113.0,106.0,-105.0,-105.0,-105.0,-105.0,-116.0,-110.0,-105.0,55,1.0,-110
3778804,102,2019,17,,,Houston,14,,1530,10.0,10.0,9.5,9.5,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,-115.0,-105.0,-116.0,-116.0,-117.0,-115.0,-115.0,-115.0,-105.0,-104.0,-110.0,-115.0,45,-1.0,-110
3778807,111,2019,17,Sun 12/29,4:25 PM,Washington,16,FINAL,1537,12.5,13.0,10.5,10.5,13.0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,-105.0,-115.0,-115.0,-115.0,-105.0,-105.0,-115.0,-115.0,-105.0,-108.0,-110.0,-110.0,56,7.5,-110
3778807,112,2019,17,,,Dallas,47,,1538,-12.5,-13.0,-10.5,-10.5,-13.0,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-12.5,-115.0,-105.0,-102.0,-102.0,-105.0,-115.0,-105.0,-105.0,-105.0,-112.0,-110.0,-110.0,44,-7.5,-110
3778808,107,2019,17,Sun 12/29,4:25 PM,Indianapolis,20,FINAL,1527,-5.0,-6.0,-4.5,-4.5,-5.0,-5.5,-5.5,-5.5,-5.5,-5.5,-6.0,-5.5,-114.0,-110.0,-110.0,-110.0,-109.0,-110.0,-110.0,-110.0,-105.0,-111.0,-105.0,-110.0,62,1.5,-110
3778808,108,2019,17,,,Jacksonville,38,,1529,5.0,6.0,4.5,4.5,5.0,5.5,5.5,5.5,5.5,5.5,6.0,5.5,-106.0,-110.0,-109.0,-109.0,-101.0,-110.0,-110.0,-110.0,-105.0,-109.0,-115.0,-110.0,38,-1.5,-110
3778805,129,2019,17,Sun 12/29,8:20 PM,San Francisco,26,FINAL,1547,-3.5,-3.0,-3.0,-3.0,-3.5,-3.5,-3.5,-3.5,-3.0,-3.0,-3.0,-3.5,100.0,-130.0,-128.0,-128.0,101.0,-105.0,100.0,-105.0,-120.0,-125.0,-125.0,-105.0,51,0.0,-110
3778805,130,2019,17,,,Seattle,21,,1548,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.5,-120.0,110.0,-103.0,-103.0,-112.0,-115.0,-120.0,-115.0,110.0,105.0,100.0,-115.0,49,0.0,-110
