eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778773,333,2019,15,Mon 12/16,8:15 PM,Indianapolis,7,FINAL,1527,8.5,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.5,7.5,9.0,8.0,-115.0,-120.0,-110.0,-110.0,-106.0,-115.0,-110.0,-110.0,-105.0,-110.0,-110.0,-115.0,44,3.5,-110
3778773,334,2019,15,,,New Orleans,34,,1543,-8.5,-9.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-7.5,-7.5,-9.0,-8.0,-105.0,100.0,-110.0,-110.0,-104.0,-105.0,-110.0,-110.0,-105.0,-110.0,-110.0,-105.0,56,-3.5,-110
3778770,317,2019,15,Sun 12/15,1:00 PM,Denver,3,FINAL,1534,9.5,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,-115.0,-115.0,-114.0,-114.0,-125.0,-110.0,-110.0,-110.0,-105.0,-113.0,-110.0,-110.0,55,12.0,-110
3778770,318,2019,15,,,Kansas City,23,,1531,-9.5,-9.0,-9.0,-9.0,-10.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-105.0,-105.0,-106.0,-106.0,113.0,-110.0,-110.0,-110.0,-105.0,-107.0,-110.0,-110.0,45,-12.0,-110
3778771,305,2019,15,Sun 12/15,1:00 PM,Tampa Bay,38,FINAL,1544,-5.5,-6.0,-6.0,-6.0,-5.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.5,-6.0,-116.0,-115.0,-110.0,-110.0,-111.0,-105.0,-110.0,-110.0,-105.0,-110.0,-110.0,-105.0,54,-4.5,-110
3778771,306,2019,15,,,Detroit,17,,1539,5.5,6.0,6.0,6.0,5.5,6.0,6.0,6.0,6.0,6.0,6.5,6.0,-104.0,-105.0,-110.0,-110.0,101.0,-115.0,-110.0,-110.0,-105.0,-110.0,-110.0,-115.0,46,4.5,-110
3778772,313,2019,15,Sun 12/15,1:00 PM,Houston,24,FINAL,1530,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-105.0,-105.0,-101.0,-101.0,103.0,-105.0,-105.0,-105.0,-105.0,-105.0,100.0,-105.0,49,2.5,-110
3778772,314,2019,15,,,Tennessee,21,,1528,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-115.0,-115.0,-119.0,-119.0,-113.0,-115.0,-115.0,-115.0,-105.0,-115.0,-120.0,-115.0,51,-2.5,-110
3778777,319,2019,15,Sun 12/15,1:00 PM,Miami,20,FINAL,1524,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.5,-115.0,-115.0,-110.0,-110.0,-108.0,-115.0,-115.0,-110.0,-110.0,-111.0,100.0,-115.0,54,3.0,-105
3778777,320,2019,15,,,N.Y. Giants,36,,1535,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-105.0,-105.0,-110.0,-110.0,-102.0,-105.0,-105.0,-110.0,100.0,-109.0,-120.0,-105.0,46,-3.0,-115
3778778,315,2019,15,Sun 12/15,1:00 PM,Seattle,30,FINAL,1548,-6.0,-6.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-5.5,-5.5,-7.0,-6.0,-113.0,-115.0,-101.0,-101.0,-104.0,-105.0,-115.0,-105.0,-105.0,-111.0,100.0,-105.0,40,-4.5,-110
3778778,316,2019,15,,,Carolina,24,,1545,6.0,6.5,6.0,6.0,6.0,6.0,6.0,6.0,5.5,5.5,7.0,6.0,-107.0,-105.0,-119.0,-119.0,-106.0,-115.0,-105.0,-115.0,-105.0,-109.0,-125.0,-115.0,60,4.5,-110
3778780,309,2019,15,Sun 12/15,1:00 PM,Chicago,13,FINAL,1540,4.0,5.0,4.5,4.5,4.0,4.0,4.5,4.5,4.5,4.5,4.5,4.0,103.0,-110.0,-105.0,-105.0,107.0,100.0,-110.0,-110.0,-105.0,-113.0,-105.0,100.0,48,6.5,-105
3778780,310,2019,15,,,Green Bay,21,,1542,-4.0,-5.0,-4.5,-4.5,-4.0,-4.0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.0,-123.0,-110.0,-115.0,-115.0,-118.0,-120.0,-110.0,-110.0,-105.0,-107.0,-115.0,-120.0,52,-6.5,-115
3778781,311,2019,15,Sun 12/15,1:00 PM,New England,34,FINAL,1525,-10.5,-11.0,-10.5,-10.5,-10.5,-11.0,-10.5,-10.5,-10.5,-10.5,-11.0,-11.0,-105.0,-110.0,-107.0,-107.0,-101.0,-105.0,-105.0,-105.0,-105.0,-106.0,-115.0,-105.0,60,-10.5,-110
3778781,312,2019,15,,,Cincinnati,13,,1522,10.5,11.0,10.5,10.5,10.5,11.0,10.5,10.5,10.5,10.5,11.0,11.0,-115.0,-110.0,-113.0,-113.0,-110.0,-115.0,-115.0,-115.0,-105.0,-114.0,-105.0,-115.0,40,10.5,-110
