eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778621,277,2019,4,Mon 9/30,8:15 PM,Cincinnati,3,FINAL,1522,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.5,3.5,-119.0,-115.0,-119.0,-119.0,-112.0,-115.0,-120.0,-115.0,120.0,113.0,-115.0,-115.0,51,3.5,-110
3778621,278,2019,4,,,Pittsburgh,27,,1519,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-101.0,-105.0,-101.0,-101.0,101.0,-105.0,100.0,-105.0,-130.0,-133.0,-105.0,-105.0,49,-3.5,-110
3778609,251,2019,4,Sun 9/29,1:00 PM,Carolina,16,FINAL,1545,5.0,5.5,5.5,5.5,5.5,5.0,5.5,5.5,5.5,5.5,5.5,5.0,100.0,-105.0,-105.0,-105.0,-100.0,100.0,-105.0,-110.0,-105.0,-106.0,-105.0,100.0,44,4.0,-110
3778609,252,2019,4,,,Houston,10,,1530,-5.0,-5.5,-5.5,-5.5,-5.5,-5.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.0,-120.0,-115.0,-115.0,-115.0,-110.0,-120.0,-115.0,-110.0,-105.0,-114.0,-115.0,-120.0,56,-4.0,-110
3778610,253,2019,4,Sun 9/29,1:00 PM,Cleveland,40,FINAL,1520,7.0,7.0,7.0,7.0,7.5,7.5,7.5,7.0,7.0,7.0,7.0,7.5,-110.0,-105.0,-106.0,-106.0,-117.0,-130.0,-120.0,-110.0,-105.0,-110.0,-110.0,-130.0,50,3.0,-110
3778610,254,2019,4,,,Baltimore,25,,1521,-7.0,-7.0,-7.0,-7.0,-7.5,-7.5,-7.5,-7.0,-7.0,-7.0,-7.0,-7.5,-110.0,-115.0,-114.0,-114.0,106.0,110.0,100.0,-110.0,-105.0,-110.0,-110.0,110.0,50,-3.0,-110
3778611,261,2019,4,Sun 9/29,1:00 PM,Kansas City,34,FINAL,1531,-7.5,-7.5,-7.0,-7.0,-7.5,-7.5,-7.5,-7.0,-7.0,-7.0,-7.5,-7.5,110.0,-115.0,-110.0,-110.0,105.0,105.0,100.0,-115.0,-105.0,-109.0,-120.0,105.0,67,-5.5,-110
3778611,262,2019,4,,,Detroit,30,,1539,7.5,7.5,7.0,7.0,7.5,7.5,7.5,7.0,7.0,7.0,7.5,7.5,-130.0,-105.0,-110.0,-110.0,-116.0,-125.0,-120.0,-105.0,-105.0,-111.0,100.0,-125.0,33,5.5,-110
3778612,263,2019,4,Sun 9/29,1:00 PM,New England,16,FINAL,1525,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-114.0,-115.0,-110.0,-110.0,-102.0,-110.0,-115.0,-110.0,-105.0,-111.0,-120.0,-110.0,64,-6.5,-110
3778612,264,2019,4,,,Buffalo,10,,1526,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.5,7.0,-106.0,-105.0,-110.0,-110.0,-108.0,-110.0,-105.0,-110.0,-105.0,-109.0,100.0,-110.0,36,6.5,-110
3778613,257,2019,4,Sun 9/29,1:00 PM,L.A. Chargers,30,FINAL,75380,-15.0,-15.0,-14.5,-14.5,-15.0,-15.0,-15.0,-14.5,-14.5,-14.5,-15.0,-15.0,-110.0,-105.0,-107.0,-107.0,-103.0,-105.0,-110.0,-105.0,-105.0,-110.0,-110.0,-105.0,41,-17.0,-110
3778613,258,2019,4,,,Miami,10,,1524,15.0,15.0,14.5,14.5,15.0,15.0,15.0,14.5,14.5,14.5,15.0,15.0,-110.0,-115.0,-113.0,-113.0,-107.0,-115.0,-110.0,-115.0,-105.0,-110.0,-110.0,-115.0,59,17.0,-110
3778614,259,2019,4,Sun 9/29,1:00 PM,Oakland,31,FINAL,1533,6.0,6.0,6.0,6.0,5.5,5.0,6.0,6.0,5.5,5.5,5.5,5.0,-115.0,-115.0,-115.0,-115.0,-106.0,100.0,-115.0,-115.0,-105.0,-112.0,100.0,100.0,50,6.0,-110
3778614,260,2019,4,,,Indianapolis,24,,1527,-6.0,-6.0,-6.0,-6.0,-5.5,-5.0,-6.0,-6.0,-5.5,-5.5,-5.5,-5.0,-105.0,-105.0,-105.0,-105.0,-104.0,-120.0,-105.0,-105.0,-105.0,-108.0,-120.0,-120.0,50,-6.0,-110
3778620,265,2019,4,Sun 9/29,1:00 PM,Tennessee,24,FINAL,1528,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.0,3.5,3.5,3.0,3.5,103.0,105.0,104.0,104.0,-113.0,-110.0,-120.0,100.0,-115.0,-116.0,100.0,-110.0,57,4.5,-110
3778620,266,2019,4,,,Atlanta,10,,1546,-3.0,-3.0,-3.0,-3.0,-3.5,-3.5,-3.5,-3.0,-3.5,-3.5,-3.0,-3.5,-123.0,-125.0,-124.0,-124.0,102.0,-110.0,100.0,-120.0,105.0,-104.0,-120.0,-110.0,43,-4.5,-110
3778622,255,2019,4,Sun 9/29,1:00 PM,Washington,3,FINAL,1537,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-102.0,105.0,-102.0,-102.0,-101.0,-105.0,-105.0,-105.0,-105.0,-108.0,100.0,-105.0,47,2.0,-110
3778622,256,2019,4,,,N.Y. Giants,24,,1535,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-118.0,-125.0,-118.0,-118.0,-109.0,-115.0,-115.0,-115.0,-105.0,-112.0,-125.0,-115.0,53,-2.0,-110
3778608,267,2019,4,Sun 9/29,4:05 PM,Tampa Bay,55,FINAL,1544,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,-113.0,-105.0,-113.0,-113.0,-104.0,-105.0,-110.0,-115.0,-110.0,-112.0,-115.0,-105.0,50,9.5,-110
3778608,268,2019,4,,,L.A. Rams,40,,1550,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.5,-9.0,-107.0,-115.0,-107.0,-107.0,-106.0,-115.0,-110.0,-105.0,100.0,-108.0,-105.0,-115.0,50,-9.5,-110
3778616,269,2019,4,Sun 9/29,4:05 PM,Seattle,27,FINAL,1548,-5.5,-6.0,-5.5,-5.5,-5.5,-6.0,-5.5,-5.5,-5.5,-6.0,-6.0,-6.0,-115.0,-105.0,-115.0,-115.0,-107.0,100.0,-110.0,-115.0,-105.0,-108.0,100.0,100.0,52,-3.0,-125
3778616,270,2019,4,,,Arizona,10,,1549,5.5,6.0,5.5,5.5,5.5,6.0,5.5,5.5,5.5,6.0,6.0,6.0,-105.0,-115.0,-105.0,-105.0,-103.0,-120.0,-110.0,-105.0,-105.0,-112.0,-120.0,-120.0,48,3.0,105
3778617,271,2019,4,Sun 9/29,4:25 PM,Minnesota,6,FINAL,1541,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-110.0,-120.0,-115.0,-115.0,-101.0,-110.0,-110.0,-110.0,-105.0,-112.0,-110.0,-110.0,52,3.0,-105
3778617,272,2019,4,,,Chicago,16,,1540,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-110.0,100.0,-105.0,-105.0,-109.0,-110.0,-110.0,-110.0,-105.0,-108.0,-110.0,-110.0,48,-3.0,-115
3778619,273,2019,4,Sun 9/29,4:25 PM,Jacksonville,26,FINAL,1529,2.5,3.0,2.5,2.5,2.5,3.0,2.5,2.5,2.5,2.5,2.5,3.0,-104.0,-130.0,-102.0,-102.0,-102.0,-125.0,-105.0,-105.0,100.0,-101.0,-115.0,-125.0,49,3.0,-105
3778619,274,2019,4,,,Denver,24,,1534,-2.5,-3.0,-2.5,-2.5,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-116.0,110.0,-118.0,-118.0,-109.0,105.0,-115.0,-115.0,-110.0,-119.0,-105.0,105.0,51,-3.0,-115
3778615,275,2019,4,Sun 9/29,8:20 PM,Dallas,10,FINAL,1538,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-2.5,-115.0,-115.0,-112.0,-110.0,-105.0,-115.0,-120.0,-115.0,-105.0,-111.0,-110.0,-115.0,55,5.5,-110
3778615,276,2019,4,,,New Orleans,12,,1543,2.5,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,-105.0,-105.0,-108.0,-110.0,-105.0,-105.0,100.0,-105.0,-105.0,-109.0,-110.0,-105.0,45,-5.5,-110
3778618,101,2019,4,Thu 9/26,8:20 PM,Philadelphia,34,FINAL,1536,3.5,4.0,3.5,3.5,3.5,3.5,4.0,3.5,3.5,3.5,4.0,3.5,-115.0,-105.0,-115.0,-115.0,-110.0,-120.0,-115.0,-110.0,-110.0,-114.0,-120.0,-120.0,42,3.0,103
3778618,102,2019,4,,,Green Bay,27,,1542,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-3.5,-3.5,-4.0,-3.5,-105.0,-115.0,-105.0,-105.0,-100.0,100.0,-105.0,-110.0,100.0,-106.0,100.0,100.0,58,-3.0,-123
