eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778706,273,2019,10,Mon 11/11,8:15 PM,Seattle,27,FINAL OT,1548,6.5,6.0,6.5,6.5,6.5,6.5,6.0,6.5,6.5,6.5,6.5,6.5,-110.0,-105.0,-111.0,-111.0,-104.0,-115.0,-110.0,-110.0,-105.0,-112.0,-120.0,-115.0,53,0.0,-110
3778706,274,2019,10,,,San Francisco,24,,1547,-6.5,-6.0,-6.5,-6.5,-6.5,-6.5,-6.0,-6.5,-6.5,-6.5,-6.5,-6.5,-110.0,-115.0,-109.0,-109.0,-106.0,-105.0,-110.0,-110.0,-105.0,-108.0,100.0,-105.0,47,0.0,-110
3778695,261,2019,10,Sun 11/10,1:00 PM,Baltimore,49,FINAL,1521,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-108.0,-115.0,-112.0,-112.0,104.0,-110.0,-105.0,-110.0,-105.0,-107.0,-115.0,-110.0,43,-9.5,-110
3778695,262,2019,10,,,Cincinnati,13,,1522,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,-112.0,-105.0,-108.0,-108.0,-114.0,-110.0,-115.0,-110.0,-105.0,-113.0,-105.0,-110.0,57,9.5,-110
3778696,253,2019,10,Sun 11/10,1:00 PM,Buffalo,16,FINAL,1526,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-110.0,-105.0,-108.0,-110.0,-108.0,-110.0,-110.0,-115.0,-105.0,-108.0,-105.0,-110.0,60,2.5,-105
3778696,254,2019,10,,,Cleveland,19,,1520,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-110.0,-115.0,-112.0,-110.0,-102.0,-110.0,-110.0,-105.0,-105.0,-112.0,-115.0,-110.0,40,-2.5,-115
3778697,259,2019,10,Sun 11/10,1:00 PM,Atlanta,26,FINAL,1546,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.5,13.5,13.5,14.0,14.0,-115.0,-115.0,-119.0,-120.0,-114.0,-120.0,-115.0,-110.0,-105.0,-110.0,-120.0,-120.0,54,13.0,-105
3778697,260,2019,10,,,New Orleans,9,,1543,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-13.5,-13.5,-13.5,-14.0,-14.0,-105.0,-105.0,-101.0,100.0,103.0,100.0,-105.0,-110.0,-105.0,-110.0,100.0,100.0,46,-13.0,-115
3778700,257,2019,10,Sun 11/10,1:00 PM,N.Y. Giants,27,FINAL,1535,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,100.0,-105.0,100.0,100.0,104.0,100.0,-105.0,100.0,-105.0,-102.0,-105.0,100.0,53,3.5,-110
3778700,258,2019,10,,,N.Y. Jets,34,,1523,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-120.0,-115.0,-120.0,-120.0,-115.0,-120.0,-115.0,-120.0,-105.0,-118.0,-115.0,-120.0,47,-3.5,-110
3778702,251,2019,10,Sun 11/10,1:00 PM,Kansas City,32,FINAL,1531,-5.5,-6.0,-5.0,-5.0,-5.0,-5.0,-5.5,-5.5,-5.5,-5.5,-6.5,-5.0,-105.0,-105.0,-105.0,-110.0,-108.0,-110.0,100.0,-110.0,-105.0,-108.0,100.0,-110.0,68,-4.0,-110
